ID, tic_id, r_s, e_r_s, r_p, a, real_period, inc, period, duration, depth, vshape, snr, oot_variability
011912,377261756,6531908.478090957,47187.436613152524,0.525,7528754916.872062,5.3837329266686895,89.99999999613208,2.5957614460814007,0.025 d,0.0018853545188903809,1.9999900995843158,0.02641214689198071,0.07138210031168707
011912,377261756,6531908.478090957,47187.436613152524,0.525,7528754916.872062,5.3837329266686895,89.99999999613208,1.0113120869487369,0.025 d,-0.0006004571914672852,1.9999904692979456,-0.008411051133575834,0.07138907871696765
011912,377261756,6531908.478090957,47187.436613152524,0.525,7528754916.872062,5.3837329266686895,89.99999999613208,4.315943200533659,0.025 d,0.0012658536434173584,1.9999892814075675,0.01772777760841899,0.07140509495201472
011913,377261756,6531908.478090957,47187.436613152524,0.525,8676430971.273293,6.660555350008988,89.99999999664371,6.969235641634904,0.025 d,0.01519244909286499,1.9999889399878887,0.21290116319460414,0.0713591643413343
011913,377261756,6531908.478090957,47187.436613152524,0.525,8676430971.273293,6.660555350008988,89.99999999664371,2.5957614460814007,0.025 d,0.0018853545188903809,1.9999900995843158,0.02641214689198071,0.07138210031168707
011913,377261756,6531908.478090957,47187.436613152524,0.525,8676430971.273293,6.660555350008988,89.99999999664371,1.0113120869487369,0.025 d,-0.0006004571914672852,1.9999904692979456,-0.008411051133575834,0.07138907871696765
011913,377261756,6531908.478090957,47187.436613152524,0.525,8676430971.273293,6.660555350008988,89.99999999664371,4.315943200533659,0.025 d,0.0012658536434173584,1.9999892814075675,0.01772777760841899,0.07140509495201472
011914,377261756,6531908.478090957,47187.436613152524,0.525,9915921110.026617,8.137637918490714,89.99999999706326,6.969235641634904,0.025 d,0.01519244909286499,1.9999889399878887,0.21290116319460414,0.0713591643413343
011914,377261756,6531908.478090957,47187.436613152524,0.525,9915921110.026617,8.137637918490714,89.99999999706326,2.5957614460814007,0.025 d,0.0018853545188903809,1.9999900995843158,0.02641214689198071,0.07138210031168707
011914,377261756,6531908.478090957,47187.436613152524,0.525,9915921110.026617,8.137637918490714,89.99999999706326,1.0113120869487369,0.025 d,-0.0006004571914672852,1.9999904692979456,-0.008411051133575834,0.07138907871696765
011914,377261756,6531908.478090957,47187.436613152524,0.525,9915921110.026617,8.137637918490714,89.99999999706326,4.315943200533659,0.025 d,0.0012658536434173584,1.9999892814075675,0.01772777760841899,0.07140509495201472
011915,377261756,6531908.478090957,47187.436613152524,0.525,11247225333.132044,9.83030204153161,89.99999999741087,6.969235641634904,0.025 d,0.01519244909286499,1.9999889399878887,0.21290116319460414,0.0713591643413343
011915,377261756,6531908.478090957,47187.436613152524,0.525,11247225333.132044,9.83030204153161,89.99999999741087,2.5957614460814007,0.025 d,0.0018853545188903809,1.9999900995843158,0.02641214689198071,0.07138210031168707
011915,377261756,6531908.478090957,47187.436613152524,0.525,11247225333.132044,9.83030204153161,89.99999999741087,1.0113120869487369,0.025 d,-0.0006004571914672852,1.9999904692979456,-0.008411051133575834,0.07138907871696765
011915,377261756,6531908.478090957,47187.436613152524,0.525,11247225333.132044,9.83030204153161,89.99999999741087,4.315943200533659,0.025 d,0.0012658536434173584,1.9999892814075675,0.01772777760841899,0.07140509495201472
