Target ID,Period,Power
Target ID,Period,Power
110481341,6.220777250763815 d,1.5008863391453873
67441210,1.050739044499817 d,0.5672787418494853
141689067,1.0022522492608983 d,0.41570784911338693
14802607,1.0401553147556524 d,0.01611735128615064
279946436,1.028520600296531 d,0.11300092653401549
453373950,1.0045095711485297 d,0.05885634965269418
109692639,1.0782782015215358 d,13.714974315803362
123029058,1.028520600296531 d,0.01839753644742143
122996150,1.0113120869487369 d,0.13006815507248484
441588481,1.014730600331042 d,0.23448546622615693
18747353,1.005640137896622 d,0.44662633263761414
247056967,1.0531055707361887 d,1.1426393974992777
50108394,1.0424980037945302 d,0.2768595883709194
60844744,1.005640137896622 d,0.04087085458579241
107255233,1.001125491265155 d,0.2163481506832417
14448610,9.242801263614771 d,2.445929118863781
59851356,1.0389859451497674 d,0.44860525016495817
407569944,1.602100625340315 d,0.7775028172670182
17857475,1.08680208791558 d,0.05472071093654882
156939760,7.634054421033182 d,0.09477324951716669
441569276,1.0331587871212964 d,0.34577400066044617
88701414,8.846089793605502 d,0.38617298825860186
758035586,1.0424980037945302 d,1.7001638014422036
22868366,2.4593244533042493 d,36.714997175799176
300159301,1.0124503098689435 d,0.0243186746130287
59320872,1.0 d,0.17708001205681523
781046627,1.2327206751624176 d,1.7358642733655518
178052346,1.0331587871212964 d,1.4249634559922113
22595500,1.9793906274789632 d,0.8890528279550134
321104192,5.769176490803401 d,33.11662336039568
87949800,1.1115291581384386 d,0.3080833309722883
300013123,2.755220279299949 d,0.0793941732495707
87749981,1.2120956238153486 d,0.5836485295353748
391923441,9.877027941543568 d,0.5300782764975748
88564975,1.1177983358664556 d,3.071643973535974
91735009,1.0990960876301499 d,0.01090877982016435
88484968,1.005640137896622 d,122.75607084086359
192200194,1.0331587871212964 d,0.07516460442597181
291404786,1.1228391269917533 d,0.05078202302398772
